,Title,Price,Discount,Rating,URL,Image
118,(Refurbished) HP Elitebook 850G3 Numeric Keypad Intel Core i5-6200u Processor Ultraslim Laptop (16 GB DDR4 RAM/1 TB SSD/15.6 Inches/Windows 10/WiFi/Bluetooth/Webcam)  ,"24,990",N/A,,https://www.amazon.in/Refurbished-HP-Elitebook-Processor-Ultraslim/dp/B0DHCYN62D/ref=sr_1_275?dib=eyJ2IjoiMSJ9.-HqJEUYnYDd1_iJxmYeS6d2DjyLYKOIVhSbtVXMaPHIuEX8ctrTrBs2wgVuarlKc_lbsXkqJQkZWVjusia-LD4l-bm14XNUpWdYTqSpLu7dX2imCcztponOiLuP1Nokuy8NYA6EDFhQWHPInmZW6KN0_2rCxyc5vMBPROS79kjRbtnC7GF3d_PznPnoFJANh4qDM5GjqYWwIWH5CgKTLoyOWzB9VA7HR65at5BMx-ZA.bzLA5TpIulQ3gsaGVrDvdaSBDqa0pMn8KZwO0xyFjv8&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-275,https://m.media-amazon.com/images/I/718ZSsVWcwL._AC_UY218_.jpg
119,"ASUS Vivobook 15, Intel Pentium Gold 7505, 15.6-inch FHD 60Hz, Thin & Light Laptop (8GB/512GB SSD//Win11/Office 2021//Chiclet//37WHr/Indie Black/1.80 kg), X1500EA-EJ121WS  ","23,990",N/A,,https://www.amazon.in/ASUS-Vivobook-Pentium-15-6-inch-X1500EA-EJ121WS/dp/B0D4TJ1DVB/ref=sr_1_276?dib=eyJ2IjoiMSJ9.-HqJEUYnYDd1_iJxmYeS6d2DjyLYKOIVhSbtVXMaPHIuEX8ctrTrBs2wgVuarlKc_lbsXkqJQkZWVjusia-LD4l-bm14XNUpWdYTqSpLu7dX2imCcztponOiLuP1Nokuy8NYA6EDFhQWHPInmZW6KN0_2rCxyc5vMBPROS79kjRbtnC7GF3d_PznPnoFJANh4qDM5GjqYWwIWH5CgKTLoyOWzB9VA7HR65at5BMx-ZA.bzLA5TpIulQ3gsaGVrDvdaSBDqa0pMn8KZwO0xyFjv8&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-276,https://m.media-amazon.com/images/I/61Xc8r2HF-L._AC_UY218_.jpg
120,"SponsoredSponsored You are seeing this ad based on the product’s relevance to your search query.Let us know  Acer Aspire Lite 13th Gen Intel Core i3-1305U Thin and Light Premium Laptop (Windows 11 Home/8 GB RAM/512GB SSD/36 WHR) AL15-53 with 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","31,990",N/A,3.9 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2OTczOTY5OTUxNjQwMjcyOjE3Mjg0NjgxNDQ6c3BfYnRmOjMwMDI4MTgzNTEzNzYzMjo6MDo6&url=%2FAcer-i3-1305U-Premium-Windows-AL15-53%2Fdp%2FB0DB1SDB87%2Fref%3Dsr_1_277_sspa%3Fdib%3DeyJ2IjoiMSJ9.-HqJEUYnYDd1_iJxmYeS6d2DjyLYKOIVhSbtVXMaPHIuEX8ctrTrBs2wgVuarlKc_lbsXkqJQkZWVjusia-LD4l-bm14XNUpWdYTqSpLu7dX2imCcztponOiLuP1Nokuy8NYA6EDFhQWHPInmZW6KN0_2rCxyc5vMBPROS79kjRbtnC7GF3d_PznPnoFJANh4qDM5GjqYWwIWH5CgKTLoyOWzB9VA7HR65at5BMx-ZA.bzLA5TpIulQ3gsaGVrDvdaSBDqa0pMn8KZwO0xyFjv8%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1728468144%26sr%3D8-277-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/61fDHkQ6MqL._AC_UY218_.jpg
121,"SponsoredSponsored You are seeing this ad based on the product’s relevance to your search query.Let us know  HP Pavilion 14 12th Gen Intel Core i7 16GB SDRAM/1TB SSD 14 inch(35.6cm) FHD,IPS,Micro-Edge Display/Intel Iris Xe Graphics/B&O/Win 11/Backlit KB/FPR/MSO 2021/Natural Silver,14-dv2015TU  ","76,990",N/A,4.1 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2OTczOTY5OTUxNjQwMjcyOjE3Mjg0NjgxNDQ6c3BfYnRmOjMwMDEyMDAyNjk0MTgzMjo6MDo6&url=%2FHP-Pavilion-Micro-Edge-Graphics-14-dv2015TU%2Fdp%2FB0B1MBFJJ2%2Fref%3Dsr_1_278_sspa%3Fdib%3DeyJ2IjoiMSJ9.-HqJEUYnYDd1_iJxmYeS6d2DjyLYKOIVhSbtVXMaPHIuEX8ctrTrBs2wgVuarlKc_lbsXkqJQkZWVjusia-LD4l-bm14XNUpWdYTqSpLu7dX2imCcztponOiLuP1Nokuy8NYA6EDFhQWHPInmZW6KN0_2rCxyc5vMBPROS79kjRbtnC7GF3d_PznPnoFJANh4qDM5GjqYWwIWH5CgKTLoyOWzB9VA7HR65at5BMx-ZA.bzLA5TpIulQ3gsaGVrDvdaSBDqa0pMn8KZwO0xyFjv8%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1728468144%26sr%3D8-278-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,https://m.media-amazon.com/images/I/615xCcV2JrL._AC_UY218_.jpg
122,"SponsoredDell Inspiron 3535, AMD Ryzen 3 7320U Processor, (8GB RAM/512GB SSD/Window 11/MS Office' 21/15.6""(39.62 cm) FHD Display/15 Month McAfee/Carbon Black/1.67kg Thin & Light Laptop  15.6 Inches","28,990",N/A,3.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTA1Nzg0MTY2NTM5OTk1OjE3Mjg0NjgxNDU6c3BfcGhvbmVfc2VhcmNoX2F0Zl9uZXh0OjMwMDM0NzgyMDMxMzUzMjo6MDo6&url=%2FDell-Inspiron-Window-Office-McAfee%2Fdp%2FB0DG5CY2Y2%2Fref%3Dmp_s_a_1_491_sspa%3Fkeywords%3DLaptop%26qid%3D1728468145%26sr%3D8-491-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfYXRmX25leHQ%26psc%3D1,https://m.media-amazon.com/images/I/61Kfqt-h5-L._AC_SX148_SY213_QL70_.jpg
123,"SponsoredAcer Aspire Lite 13th Gen Intel Core i3-1305U Thin and Light Premium Laptop (Windows 11 Home/8 GB RAM/512GB SSD/36 WHR) AL15-53 with 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  15.6 Inches","31,990",N/A,3.9 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTA1Nzg0MTY2NTM5OTk1OjE3Mjg0NjgxNDU6c3BfcGhvbmVfc2VhcmNoX210ZjozMDAyODE4MzUxMzc2MzI6OjA6Og&url=%2FAcer-i3-1305U-Premium-Windows-AL15-53%2Fdp%2FB0DB1SDB87%2Fref%3Dmp_s_a_1_492_sspa%3Fkeywords%3DLaptop%26qid%3D1728468145%26sr%3D8-492-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfbXRm%26psc%3D1,https://m.media-amazon.com/images/I/61fDHkQ6MqL._AC_SX148_SY213_QL70_.jpg
124,"SponsoredDell [Smartchoice] Core i3-1215U, 12th Gen (8GB RAM/512GB SSD/FHD/Window 11/MS Office' 21/15""(38 cm)/15 Month McAfee/Black/1.48kg Laptop  15.6 Inches","33,990",N/A,3.7 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTA1Nzg0MTY2NTM5OTk1OjE3Mjg0NjgxNDU6c3BfcGhvbmVfc2VhcmNoX210ZjozMDAxNjkxNjQyODM0MzI6OjA6Og&url=%2FDell-Smartchoice-i3-1215U-Processor-Spill-Resistant%2Fdp%2FB0BQJ68HHC%2Fref%3Dmp_s_a_1_493_sspa%3Fkeywords%3DLaptop%26qid%3D1728468145%26sr%3D8-493-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfbXRm%26psc%3D1,https://m.media-amazon.com/images/I/61dJdlYALfL._AC_SX148_SY213_QL70_.jpg
125,"SponsoredLenovo IdeaPad Slim 1 AMD Ryzen 5 5500U 15.6"" HD Thin and Light Laptop (16GB/512GB SSD/Integrated AMD Graphics/Windows 11 Home/MSO 21/1Yr ADP Free/Cloud Grey/1.61Kg), 82R400ERIN  15.6 Inches","36,990",N/A,4.1 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTA1Nzg0MTY2NTM5OTk1OjE3Mjg0NjgxNDU6c3BfcGhvbmVfc2VhcmNoX2J0ZjozMDAxMDc2NDg2ODYwMzI6OjA6Og&url=%2FLenovo-IdeaPad-Laptop-Windows-82R400ERIN%2Fdp%2FB0CP2KRYLM%2Fref%3Dmp_s_a_1_494_sspa%3Fkeywords%3DLaptop%26qid%3D1728468145%26sr%3D8-494-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfYnRm%26psc%3D1,https://m.media-amazon.com/images/I/71xHNSCyRsL._AC_SX148_SY213_QL70_.jpg
126,"SponsoredApple 2024 MacBook Air 13″ Laptop with M3 chip: 34.46 cm (13.6″) Liquid Retina Display, 8GB Unified Memory, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Silver  13.6 Inches","1,04,990",N/A,4.4 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxMTA1Nzg0MTY2NTM5OTk1OjE3Mjg0NjgxNDU6c3BfcGhvbmVfc2VhcmNoX2J0ZjozMDAzNTA2OTgzMTQ1MzI6OjA6Og&url=%2FApple-2024-MacBook-Laptop-chip%2Fdp%2FB0CX23F621%2Fref%3Dmp_s_a_1_495_sspa%3Fkeywords%3DLaptop%26qid%3D1728468145%26sr%3D8-495-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfYnRm%26psc%3D1,https://m.media-amazon.com/images/I/71WkDp--uqL._AC_SX148_SY213_QL70_.jpg
127,"SponsoredHP Pavilion 14 12th Gen Intel Core i7 16GB SDRAM/1TB SSD 14 inch(35.6cm) FHD,IPS,Micro-Edge Display/Intel Iris Xe Graphics/B&O/Win 11/Backlit KB/FPR/MSO 2021/Natural Silver,14-dv2015TU  14 Inches","76,990",N/A,4.1 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzgxNjg1NjAxNzk4NDA1OjE3Mjg0NjgxNDU6c3BfcGhvbmVfc2VhcmNoX2F0Zl9uZXh0OjMwMDEyMDAyNjk0MTgzMjo6MDo6&url=%2FHP-Pavilion-Micro-Edge-Graphics-14-dv2015TU%2Fdp%2FB0B1MBFJJ2%2Fref%3Dmp_s_a_1_99_sspa%3Fdib%3DeyJ2IjoiMSJ9.4KwUdxyqhIlcJN9AkkeBViEuZmbQPoVTjJY_wTlvfKl6Chrsm59qhOoY7a23d_PllTgBj1ijoFfR-Ix3wCU6nbsO1LTcvldeBAAv2fpz_Ae4YUC3USuZZWoxSlLwL2dWNBhCB1zBIoOpRgrTbz-tsh7RzY4CllAA_G2Fi-hfuFRNAk8s7RlvJiJHkJRgEt7kgQ0YkTMycpgVgPmnnOt-rg.InpBsM4JLnPGaI70gzDOhM2SgNu0kLavQT22UF5l-TI%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1728468144%26sr%3D8-99-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfYXRmX25leHQ%26psc%3D1,https://m.media-amazon.com/images/I/615xCcV2JrL._AC_SX148_SY213_QL70_.jpg
128,"ZEBRONICS PRO Series Z NBC 4S, Intel Core 12th Gen i5 Processor 16GB RAM & 512GB SSD Laptop, 15.6 Inch (39.6CM), IPS 180° Display, Dolby Atmos, 38.5Wh Large Battery, Windows 11, Blue, 1.76 Kg  15.6 Inches","31,990",N/A,3.5 out of 5 stars,https://www.amazon.in/ZEBRONICS-4S-Processor-16GB-Blue/dp/B0CJ76MR49/ref=mp_s_a_1_100?dib=eyJ2IjoiMSJ9.4KwUdxyqhIlcJN9AkkeBViEuZmbQPoVTjJY_wTlvfKl6Chrsm59qhOoY7a23d_PllTgBj1ijoFfR-Ix3wCU6nbsO1LTcvldeBAAv2fpz_Ae4YUC3USuZZWoxSlLwL2dWNBhCB1zBIoOpRgrTbz-tsh7RzY4CllAA_G2Fi-hfuFRNAk8s7RlvJiJHkJRgEt7kgQ0YkTMycpgVgPmnnOt-rg.InpBsM4JLnPGaI70gzDOhM2SgNu0kLavQT22UF5l-TI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-100,https://m.media-amazon.com/images/I/71irkPaKQpL._AC_SX148_SY213_QL70_.jpg
129,"(Renewed) DELL Latitude 5490 Core i5 7th Gen Laptop, 16 GB RAM, 512GB SSD, Intel HD Graphics, 14 inch (36.83 cms) HD Screen, Windows 11 (Upgraded), MS Office, Black, Slim  14 Inches","21,000",N/A,3.6 out of 5 stars,https://www.amazon.in/Renewed-Latitude-Graphics-Windows-Upgraded/dp/B0BLVV4J9X/ref=mp_s_a_1_101?dib=eyJ2IjoiMSJ9.4KwUdxyqhIlcJN9AkkeBViEuZmbQPoVTjJY_wTlvfKl6Chrsm59qhOoY7a23d_PllTgBj1ijoFfR-Ix3wCU6nbsO1LTcvldeBAAv2fpz_Ae4YUC3USuZZWoxSlLwL2dWNBhCB1zBIoOpRgrTbz-tsh7RzY4CllAA_G2Fi-hfuFRNAk8s7RlvJiJHkJRgEt7kgQ0YkTMycpgVgPmnnOt-rg.InpBsM4JLnPGaI70gzDOhM2SgNu0kLavQT22UF5l-TI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-101,https://m.media-amazon.com/images/I/418cc1MvF1L._AC_SX148_SY213_QL70_.jpg
130,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon graphics, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.69 kg), eq2212AU  39.6 Centimetres","31,749",N/A,4.0 out of 5 stars,https://www.amazon.in/HP-Anti-Glare-Graphics-15s-eq2212AU/dp/B0BQN2HV46/ref=mp_s_a_1_102?dib=eyJ2IjoiMSJ9.4KwUdxyqhIlcJN9AkkeBViEuZmbQPoVTjJY_wTlvfKl6Chrsm59qhOoY7a23d_PllTgBj1ijoFfR-Ix3wCU6nbsO1LTcvldeBAAv2fpz_Ae4YUC3USuZZWoxSlLwL2dWNBhCB1zBIoOpRgrTbz-tsh7RzY4CllAA_G2Fi-hfuFRNAk8s7RlvJiJHkJRgEt7kgQ0YkTMycpgVgPmnnOt-rg.InpBsM4JLnPGaI70gzDOhM2SgNu0kLavQT22UF5l-TI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-102,https://m.media-amazon.com/images/I/61gqrjMWkPL._AC_SX148_SY213_QL70_.jpg
131,"Acer ALG 12th Gen Intel Core i5 Gaming Laptop (16GB RAM/512GB SSD/4GB RTX 2050 Graphics/60Hz/Win11Home/Wifi 6) AL15G-52, 39.62cm (15.6 inch) FHD Display, Premium Metal Body, Steel Gray, 1.99KG  15.6 Inches","51,990",N/A,3.8 out of 5 stars,https://www.amazon.in/Acer-Graphics-Win11Home-AL15G-52-39-62cm/dp/B0D32SKB4C/ref=mp_s_a_1_103?dib=eyJ2IjoiMSJ9.4KwUdxyqhIlcJN9AkkeBViEuZmbQPoVTjJY_wTlvfKl6Chrsm59qhOoY7a23d_PllTgBj1ijoFfR-Ix3wCU6nbsO1LTcvldeBAAv2fpz_Ae4YUC3USuZZWoxSlLwL2dWNBhCB1zBIoOpRgrTbz-tsh7RzY4CllAA_G2Fi-hfuFRNAk8s7RlvJiJHkJRgEt7kgQ0YkTMycpgVgPmnnOt-rg.InpBsM4JLnPGaI70gzDOhM2SgNu0kLavQT22UF5l-TI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-103,https://m.media-amazon.com/images/I/610pMwN1z6L._AC_SX148_SY213_QL70_.jpg
132,"Dell 15 Thin & Light Laptop, Intel Core 13th Generation i5-1334U Processor, 16GB DDR4 & 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Windows 11 + MSO'21 + 15 Month Mcafee, Carbon Black, 1.66kg  15.6 Inches","52,490",N/A,3.5 out of 5 stars,https://www.amazon.in/Dell-Generation-i5-1334U-Processor-39-62cm/dp/B0D46QQHW6/ref=mp_s_a_1_104?dib=eyJ2IjoiMSJ9.4KwUdxyqhIlcJN9AkkeBViEuZmbQPoVTjJY_wTlvfKl6Chrsm59qhOoY7a23d_PllTgBj1ijoFfR-Ix3wCU6nbsO1LTcvldeBAAv2fpz_Ae4YUC3USuZZWoxSlLwL2dWNBhCB1zBIoOpRgrTbz-tsh7RzY4CllAA_G2Fi-hfuFRNAk8s7RlvJiJHkJRgEt7kgQ0YkTMycpgVgPmnnOt-rg.InpBsM4JLnPGaI70gzDOhM2SgNu0kLavQT22UF5l-TI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-104,https://m.media-amazon.com/images/I/71rrTTknouL._AC_SX148_SY213_QL70_.jpg
133,"(Refurbished) Lenovo ThinkPad 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM|256 GB SSD|14"" (39.6 cm) HD|Windows 11|MS Office|WiFi|BT|Webcam|Intel Graphics)  14 Inches","14,499",N/A,5.0 out of 5 stars,https://www.amazon.in/Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0DHKR8PNY/ref=mp_s_a_1_105?dib=eyJ2IjoiMSJ9.4KwUdxyqhIlcJN9AkkeBViEuZmbQPoVTjJY_wTlvfKl6Chrsm59qhOoY7a23d_PllTgBj1ijoFfR-Ix3wCU6nbsO1LTcvldeBAAv2fpz_Ae4YUC3USuZZWoxSlLwL2dWNBhCB1zBIoOpRgrTbz-tsh7RzY4CllAA_G2Fi-hfuFRNAk8s7RlvJiJHkJRgEt7kgQ0YkTMycpgVgPmnnOt-rg.InpBsM4JLnPGaI70gzDOhM2SgNu0kLavQT22UF5l-TI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-105,https://m.media-amazon.com/images/I/61ZcqxeEJCL._AC_SX148_SY213_QL70_.jpg
134,"Chuwi HeroBook Plus 15.6"" FHD Laptop, Intel Celeron N4020 Dual Core Processor Upto 2.80GHz, 8GB RAM, 256GB SSD, Intel UHD Graphics, Windows 11,WiFi 6,Webcam,BT 5.2,HDMI Port,38Wh, 1.74kg (Iron Gray)  ","18,990",N/A,3.9 out of 5 stars,https://www.amazon.in/Chuwi-HeroBook-Plus-Processor-Graphics/dp/B0D9QQ7SS1/ref=mp_s_a_1_106?dib=eyJ2IjoiMSJ9.4KwUdxyqhIlcJN9AkkeBViEuZmbQPoVTjJY_wTlvfKl6Chrsm59qhOoY7a23d_PllTgBj1ijoFfR-Ix3wCU6nbsO1LTcvldeBAAv2fpz_Ae4YUC3USuZZWoxSlLwL2dWNBhCB1zBIoOpRgrTbz-tsh7RzY4CllAA_G2Fi-hfuFRNAk8s7RlvJiJHkJRgEt7kgQ0YkTMycpgVgPmnnOt-rg.InpBsM4JLnPGaI70gzDOhM2SgNu0kLavQT22UF5l-TI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-106,https://m.media-amazon.com/images/I/61Dm04yjRxL._AC_SX148_SY213_QL70_.jpg
135,"SponsoredLenovo IdeaPad Pro 5 Intel Evo Core Ultra 9 185H Built-in AI 14"" (35.56cm) 2.8K-OLED 400Nits 120Hz Laptop (32GB/1TB SSD/Win11/MSO 21/FHD+IR Camera/1Yr ADP Free/3 Mon Game Pass/Grey/1.4Kg), 83D2001GIN  14 Inches","1,07,990",N/A,4.4 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzgxNjg1NjAxNzk4NDA1OjE3Mjg0NjgxNDU6c3BfcGhvbmVfc2VhcmNoX210ZjozMDAxNjUzNzAzNDYyMzI6OjA6Og&url=%2FLenovo-IdeaPad-35-56cm-2-8K-OLED-83D2001GIN%2Fdp%2FB0CY2LDT1S%2Fref%3Dmp_s_a_1_107_sspa%3Fdib%3DeyJ2IjoiMSJ9.4KwUdxyqhIlcJN9AkkeBViEuZmbQPoVTjJY_wTlvfKl6Chrsm59qhOoY7a23d_PllTgBj1ijoFfR-Ix3wCU6nbsO1LTcvldeBAAv2fpz_Ae4YUC3USuZZWoxSlLwL2dWNBhCB1zBIoOpRgrTbz-tsh7RzY4CllAA_G2Fi-hfuFRNAk8s7RlvJiJHkJRgEt7kgQ0YkTMycpgVgPmnnOt-rg.InpBsM4JLnPGaI70gzDOhM2SgNu0kLavQT22UF5l-TI%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1728468144%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfbXRm%26psc%3D1,https://m.media-amazon.com/images/I/618ac7UaMrL._AC_SX148_SY213_QL70_.jpg
136,"SponsoredLenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Intel UHD Graphics/Windows 11/MSO 21/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VTIN  15.6 Inches","34,990",N/A,4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyNzgxNjg1NjAxNzk4NDA1OjE3Mjg0NjgxNDU6c3BfcGhvbmVfc2VhcmNoX210ZjozMDAwNTA0MTQ0Nzg4MzI6OjA6Og&url=%2FLenovo-IdeaPad-39-62cm-Warranty-82RK006DIN%2Fdp%2FB0B4JPC8GT%2Fref%3Dmp_s_a_1_108_sspa%3Fdib%3DeyJ2IjoiMSJ9.4KwUdxyqhIlcJN9AkkeBViEuZmbQPoVTjJY_wTlvfKl6Chrsm59qhOoY7a23d_PllTgBj1ijoFfR-Ix3wCU6nbsO1LTcvldeBAAv2fpz_Ae4YUC3USuZZWoxSlLwL2dWNBhCB1zBIoOpRgrTbz-tsh7RzY4CllAA_G2Fi-hfuFRNAk8s7RlvJiJHkJRgEt7kgQ0YkTMycpgVgPmnnOt-rg.InpBsM4JLnPGaI70gzDOhM2SgNu0kLavQT22UF5l-TI%26dib_tag%3Dse%26keywords%3DLaptop%26qid%3D1728468144%26sr%3D8-108-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9waG9uZV9zZWFyY2hfbXRm%26psc%3D1,https://m.media-amazon.com/images/I/81+SKGgJ9yL._AC_SX148_SY213_QL70_.jpg
137,"Dell 15 Thin & Light Laptop, 13th Gen Intel Core i3-1305U Processor, 8GB DDR4, 512GB SSD, 15.6"" (39.62cm) FHD 120Hz 250 nits, Intel UHD Graphics, Windows 11 + MSO'21, 15 Months McAfee, Black, 1.66kg  14 Inches","37,990",N/A,4.1 out of 5 stars,https://www.amazon.in/Dell-i3-1305U-Processor-39-62cm-Graphics/dp/B0DHBZ5FT2/ref=mp_s_a_1_109?dib=eyJ2IjoiMSJ9.4KwUdxyqhIlcJN9AkkeBViEuZmbQPoVTjJY_wTlvfKl6Chrsm59qhOoY7a23d_PllTgBj1ijoFfR-Ix3wCU6nbsO1LTcvldeBAAv2fpz_Ae4YUC3USuZZWoxSlLwL2dWNBhCB1zBIoOpRgrTbz-tsh7RzY4CllAA_G2Fi-hfuFRNAk8s7RlvJiJHkJRgEt7kgQ0YkTMycpgVgPmnnOt-rg.InpBsM4JLnPGaI70gzDOhM2SgNu0kLavQT22UF5l-TI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-109,https://m.media-amazon.com/images/I/61GxTXDZhPL._AC_SX148_SY213_QL70_.jpg
138,"(Renewed) Lenovo ThinkPad T470 7th Gen Intel Core i5 Thin & Light HD Touchscreen Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth 4.1/Webcam/Intel Graphics)  14 Inches","19,999",N/A,3.5 out of 5 stars,https://www.amazon.in/Refurbished-Lenovo-ThinkPad-Touchscreen-Bluetooth/dp/B0CBKT2ZMQ/ref=mp_s_a_1_110?dib=eyJ2IjoiMSJ9.4KwUdxyqhIlcJN9AkkeBViEuZmbQPoVTjJY_wTlvfKl6Chrsm59qhOoY7a23d_PllTgBj1ijoFfR-Ix3wCU6nbsO1LTcvldeBAAv2fpz_Ae4YUC3USuZZWoxSlLwL2dWNBhCB1zBIoOpRgrTbz-tsh7RzY4CllAA_G2Fi-hfuFRNAk8s7RlvJiJHkJRgEt7kgQ0YkTMycpgVgPmnnOt-rg.InpBsM4JLnPGaI70gzDOhM2SgNu0kLavQT22UF5l-TI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-110,https://m.media-amazon.com/images/I/61df8kSxNKL._AC_SX148_SY213_QL70_.jpg
139,"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 15.6"" (39.6cm) FHD IPS Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 21/Backlit KB/Alexa Built-in/3 Mon Game Pass/Arctic Grey/1.6Kg), 83ER008GIN  15.6 Inches","50,490",N/A,3.9 out of 5 stars,https://www.amazon.in/Lenovo-IdeaPad-i5-12450H-Backlit-83ER008GIN/dp/B0CR8XY6MG/ref=mp_s_a_1_111?dib=eyJ2IjoiMSJ9.4KwUdxyqhIlcJN9AkkeBViEuZmbQPoVTjJY_wTlvfKl6Chrsm59qhOoY7a23d_PllTgBj1ijoFfR-Ix3wCU6nbsO1LTcvldeBAAv2fpz_Ae4YUC3USuZZWoxSlLwL2dWNBhCB1zBIoOpRgrTbz-tsh7RzY4CllAA_G2Fi-hfuFRNAk8s7RlvJiJHkJRgEt7kgQ0YkTMycpgVgPmnnOt-rg.InpBsM4JLnPGaI70gzDOhM2SgNu0kLavQT22UF5l-TI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-111,https://m.media-amazon.com/images/I/61pGi-72gaL._AC_SX148_SY213_QL70_.jpg
140,"(Refurbished) Lenovo ThinkPad 8th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel Graphics)  14 Inches","17,988",N/A,3.4 out of 5 stars,https://www.amazon.in/Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR49QPM9/ref=mp_s_a_1_112?dib=eyJ2IjoiMSJ9.4KwUdxyqhIlcJN9AkkeBViEuZmbQPoVTjJY_wTlvfKl6Chrsm59qhOoY7a23d_PllTgBj1ijoFfR-Ix3wCU6nbsO1LTcvldeBAAv2fpz_Ae4YUC3USuZZWoxSlLwL2dWNBhCB1zBIoOpRgrTbz-tsh7RzY4CllAA_G2Fi-hfuFRNAk8s7RlvJiJHkJRgEt7kgQ0YkTMycpgVgPmnnOt-rg.InpBsM4JLnPGaI70gzDOhM2SgNu0kLavQT22UF5l-TI&dib_tag=se&keywords=Laptop&qid=1728468144&sr=8-112,https://m.media-amazon.com/images/I/51W7yr0NrIL._AC_SX148_SY213_QL70_.jpg
